Título;Link fixo;Data de publicação;Instituições;Fonte;Data de acesso à fonte;Suporte;Duração/Tamanho;Local de Publicação;Idiomas;Resumo;Itens relacionados;Temas;Dimensões;Palavras-chave - Termos do vocabulário controlado;Direitos autorais - Tipo;Temas e termos do vocabulário controlado;Localizações;Datas;Seção do Observatório;Detalhes da Catalogação;id
Gestão para resultados e ações de controle na política educacional paulista;tf-gestao-para-resultados-e-acoes-de-controle-na-politica-educacional-paulista;01/01/2022 00:00;Relação:Editora,Instituição:#f8e4abd1-5824-47ae-82e7-72796439cfba;https://www.scielo.br/j/edur/a/6XzVzvqy5SKmjVZfn76Ppgg/?format=pdf&lang=pt;14/10/2022 21:00;9293d806-8419-4127-b442-6437549105e5;16 páginas;f00e4e29-9fc2-44cb-889f-9d4921bfd49e;d86ea641-fa95-4d83-be26-ce1b70bcf476;<p>No artigo, objetivou-se discutir a pol&iacute.tica educacional paulista no per&iacute.odo entre 2007 e 2018, numa perspectiva da internacionaliza&ccedil.&atilde.o dos modos de regula&ccedil.&atilde.o das pol&iacute.ticas educacionais e da gest&atilde.o escolar. Os resultados apontam que as pretensas melhorias anunciadas pelos programas vigentes desde 2007 no estado de S&atilde.o Paulo evidenciam a gest&atilde.o para resultados, pautada pelo controle de modo centralizado, em contraposi&ccedil.&atilde.o &agrave. previs&atilde.o da participa&ccedil.&atilde.o ativa da comunidade e &agrave. gest&atilde.o democr&aacute.tica do ensino.</p>;Tipo de relacionamento:Composiçao(in),Item do acervo:#8c6fbb1a-0914-4db7-991c-134896cb9797;068f159c-3265-4192-b288-bcdbfcdce78d|8847107e-6a27-4eba-9f62-11b936f53fc2|964e45f7-2ab1-40d5-ae37-0f3b772841ba;325127b6-0cb8-42f4-830a-3f233aa5c897;1be94627-fd07-4cb1-a093-20d9936e16ee|38a8d017-0f7e-4e07-ab60-9deec91421e7|6be20503-6a17-46ba-820b-1260e9ee8c89|a74cdf68-d870-4cf7-9470-cfab6d651812|933e81ce-651c-4889-ace6-a110c30e97aa|1add0b6f-d0e2-41c8-8538-424dca99bbd8;1bd11ff0-e423-411b-89c6-6fc188e8139b;068f159c-3265-4192-b288-bcdbfcdce78d|8847107e-6a27-4eba-9f62-11b936f53fc2|964e45f7-2ab1-40d5-ae37-0f3b772841ba|1be94627-fd07-4cb1-a093-20d9936e16ee|38a8d017-0f7e-4e07-ab60-9deec91421e7|6be20503-6a17-46ba-820b-1260e9ee8c89|a74cdf68-d870-4cf7-9470-cfab6d651812|933e81ce-651c-4889-ace6-a110c30e97aa|1add0b6f-d0e2-41c8-8538-424dca99bbd8;2fc954b6-92f8-47a9-87bb-b0cf69d97e0d;;cedoc; ;6e322a43-5335-4346-a32a-6504b53a2735
Instrumentos de avaliação e parâmetros de qualidade para a Educação Infantil;tf-instrumentos-de-avaliacao-e-parametros-de-qualidade-para-a-educacao-infantil;01/01/2022 00:00;Relação:Editora,Instituição:#ffa853eb-0942-4e64-823e-eee7aa90c32f;https://dialnet.unirioja.es/servlet/articulo?codigo=8259674;14/10/2022 21:00;9293d806-8419-4127-b442-6437549105e5;19 páginas;84bad139-d7a7-40ba-9cc8-561764d7f12e;d86ea641-fa95-4d83-be26-ce1b70bcf476;<p>No artigo, aborda-se instrumentos de avalia&ccedil.&atilde.o e par&acirc.metros de qualidade com objetivo de identificar, descrever e comparar diferentes modelos de avalia&ccedil.&atilde.o da qualidade da Educa&ccedil.&atilde.o Infantil. Analisou-se sua adequa&ccedil.&atilde.o para aplica&ccedil.&atilde.o na rede municipal de ensino de Florian&oacute.polis, Santa Catarina. Os resultados mostram que a implementa&ccedil.&atilde.o e gest&atilde.o de um sistema de avalia&ccedil.&atilde.o requer indissociabilidade entre pol&iacute.tica de avalia&ccedil.&atilde.o e instrumentos de avalia&ccedil.&atilde.o por meio da intersetorialidade, fomentados por pol&iacute.ticas p&uacute.blicas para inf&acirc.ncia.</p>;Tipo de relacionamento:Composiçao(in),Item do acervo:#82faa294-0936-4206-96d4-07e66e23137b;0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9|964e45f7-2ab1-40d5-ae37-0f3b772841ba|068f159c-3265-4192-b288-bcdbfcdce78d;faf99f35-3654-4278-8f62-773faea7f61a;2093eae8-4fae-4b12-91f4-275477c51aaf|2ded7e96-2c38-49f5-873f-794871eda499|cd7dd90d-2f03-4684-9977-c39995672064|72d208f9-46ab-4b8a-a195-1bf1dd0e4464|4a7e9cac-a0bf-4966-b12f-74947e48c104|0306d05a-aaf5-43a9-8230-569d1006f943;1bd11ff0-e423-411b-89c6-6fc188e8139b;0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9|964e45f7-2ab1-40d5-ae37-0f3b772841ba|068f159c-3265-4192-b288-bcdbfcdce78d|2093eae8-4fae-4b12-91f4-275477c51aaf|2ded7e96-2c38-49f5-873f-794871eda499|cd7dd90d-2f03-4684-9977-c39995672064|72d208f9-46ab-4b8a-a195-1bf1dd0e4464|4a7e9cac-a0bf-4966-b12f-74947e48c104|0306d05a-aaf5-43a9-8230-569d1006f943;0ca06b57-cfa9-4262-b357-5bd0d1a7453c;;cedoc; ;452d8a00-4447-4ef0-b8e0-d2137757edd5
A Teia dos Povos e a universidade: agroecologia, saberes tradicionais insurgentes e descolonização epistêmica;tf-a-teia-dos-povos-e-a-universidade-agroecologia-saberes-tradicionais-insurgentes-e-descolonizacao-epistemica;01/01/2022 00:00;Relação:Editora,Instituição:#b6cd9acc-a64a-49ae-a938-24fe7f45bb50;https://www.scielo.br/j/asoc/a/CSFqgktBFfzZjMxXNZb8sDd/?format=pdf&lang=pt;14/10/2022 21:00;9293d806-8419-4127-b442-6437549105e5;20 páginas;84bad139-d7a7-40ba-9cc8-561764d7f12e;d86ea641-fa95-4d83-be26-ce1b70bcf476;<p>No artigo, prop&otilde.e-se reflex&otilde.es sobre o encontro de saberes tradicionais e conhecimentos acad&ecirc.micos como refer&ecirc.ncia pedag&oacute.gica de uma educa&ccedil.&atilde.o descolonizadora, a partir das rela&ccedil.&otilde.es entre a Universidade Federal do Sul da Bahia e a Teia dos Povos. Essa articula&ccedil.&atilde.o de comunidades tradicionais e movimentos sociais do campo e da cidade fornece subs&iacute.dios para discutir como os questionamentos estabelecidos no &acirc.mbito da ecologia pol&iacute.tica conectam-se &agrave. descoloniza&ccedil.&atilde.o epist&ecirc.mica no &acirc.mbito de uma estrat&eacute.gia de luta emancipat&oacute.ria.</p>;Tipo de relacionamento:Composiçao(in),Item do acervo:#e9645f0d-5b53-4bcd-af80-31f31b94b2e8;b4da8735-6fca-462d-a47e-af9efb3967ef|0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9|17a7a4b9-a285-4199-b013-5518fbdd6d3a;325127b6-0cb8-42f4-830a-3f233aa5c897;b58cb574-23b1-4f30-b88e-f08666fbf365|53a878b5-1ed3-47f7-96da-580034f08179|7ca1cc3d-7e93-4fb5-83a0-98b541fa4de0|9c328af1-42bf-4e70-9ce4-1ad2e24fd4d9|257e54ae-cba3-40b2-80c8-cc7a80327661|c60bb12c-5b7d-414c-b1d4-58f7534ed50e|b6017113-4a97-4035-934f-96ee83e3ad8c;9e8024ed-dc95-4924-9076-e7f75588b12e;b4da8735-6fca-462d-a47e-af9efb3967ef|0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9|17a7a4b9-a285-4199-b013-5518fbdd6d3a|b58cb574-23b1-4f30-b88e-f08666fbf365|53a878b5-1ed3-47f7-96da-580034f08179|7ca1cc3d-7e93-4fb5-83a0-98b541fa4de0|9c328af1-42bf-4e70-9ce4-1ad2e24fd4d9|257e54ae-cba3-40b2-80c8-cc7a80327661|c60bb12c-5b7d-414c-b1d4-58f7534ed50e|b6017113-4a97-4035-934f-96ee83e3ad8c;b3845b0f-d7e2-41ed-9710-4727721be05d;;cedoc; ;962132e0-0c68-4f4d-b755-ebbd39dd44f6
Psicologia & Sociedade;tf-psicologia-sociedade-34;01/01/2022 00:00;Relação:Editora,Instituição:#1d41b782-64e5-4557-802d-f46fc01cc162;https://www.scielo.br/j/psoc/i/2022.v34/;14/10/2022 21:00;9293d806-8419-4127-b442-6437549105e5; ;88beabcb-46fe-4d27-8597-3e70963c3aa4;d86ea641-fa95-4d83-be26-ce1b70bcf476|18395357-1ad2-4469-81ab-08c41608aa7b;<p>Psicologia &amp. Sociedade &eacute. um peri&oacute.dico de resist&ecirc.ncia a formas individualistas e abordagens experimentais de pesquisa em psicologia social.&nbsp. Publica-se textos que dialoguem criticamente com a literatura e com debates contempor&acirc.neos em rela&ccedil.&atilde.o ao tema abordado e ao campo de estudos em psicologia social. que sejam de natureza explicitamente anal&iacute.tica e que apresentem contribui&ccedil.&atilde.o inequ&iacute.voca do manuscrito ao campo de estudos e sobre o campo te&oacute.rico que aborda.</p>;Tipo de relacionamento:Composiçao(in),Item do acervo:#ac919711-b2cd-4261-a4db-99455895df36;0c1151a3-124a-44fa-9c01-07081fc259db;325127b6-0cb8-42f4-830a-3f233aa5c897;bae0f741-ff17-4aa0-bb5e-29e5f008277b|68c765a0-10df-441e-8dc1-e066449235a6|fb620d54-e591-4a32-bbb0-1fca16c85898|3736ab7a-2e97-4eb0-a0ee-3ddba5ab80b9;1bd11ff0-e423-411b-89c6-6fc188e8139b;0c1151a3-124a-44fa-9c01-07081fc259db|bae0f741-ff17-4aa0-bb5e-29e5f008277b|68c765a0-10df-441e-8dc1-e066449235a6|fb620d54-e591-4a32-bbb0-1fca16c85898|3736ab7a-2e97-4eb0-a0ee-3ddba5ab80b9;;;cedoc; ;486eab50-a0aa-4309-97af-8aa246f9c31d
Ambiente & Sociedade;tf-ambiente-sociedade-25;01/01/2022 00:00;Relação:Editora,Instituição:#b6cd9acc-a64a-49ae-a938-24fe7f45bb50;https://www.scielo.br/j/asoc/i/2022.v25/;14/10/2022 21:00;9293d806-8419-4127-b442-6437549105e5; ;84bad139-d7a7-40ba-9cc8-561764d7f12e;d86ea641-fa95-4d83-be26-ce1b70bcf476|61fd99f8-e59a-4178-b7a5-de4c2ad74595|18395357-1ad2-4469-81ab-08c41608aa7b;<p>A revista Ambiente &amp. Sociedade &eacute. uma publica&ccedil.&atilde.o anual da Associa&ccedil.&atilde.o Nacional de P&oacute.s-Gradua&ccedil.&atilde.o e Pesquisa em Ambiente e Sociedade, que contribui na &aacute.rea de conhecimento interdisciplinar sobre Ambiente e Sociedade, e &eacute. fruto de uma articula&ccedil.&atilde.o interinstitucional de pesquisadores da interface entre as quest&otilde.es do Ambiente e as Ci&ecirc.ncias Sociais. Publica trabalhos cient&iacute.ficos de colaboradores nacionais e internacionais.</p>;Tipo de relacionamento:Composiçao(in),Item do acervo:#962132e0-0c68-4f4d-b755-ebbd39dd44f6;b4da8735-6fca-462d-a47e-af9efb3967ef|8847107e-6a27-4eba-9f62-11b936f53fc2;faf99f35-3654-4278-8f62-773faea7f61a;f35a06cb-fa53-4c84-8205-f0b271fb98ad|b36c8b93-3c6c-4fdf-8ee8-efb740f7e225|c60bb12c-5b7d-414c-b1d4-58f7534ed50e|e5557ab7-ae3a-45a6-8d26-6bdb20eb794b;9e8024ed-dc95-4924-9076-e7f75588b12e;b4da8735-6fca-462d-a47e-af9efb3967ef|8847107e-6a27-4eba-9f62-11b936f53fc2|f35a06cb-fa53-4c84-8205-f0b271fb98ad|b36c8b93-3c6c-4fdf-8ee8-efb740f7e225|c60bb12c-5b7d-414c-b1d4-58f7534ed50e|e5557ab7-ae3a-45a6-8d26-6bdb20eb794b;;;cedoc; ;e9645f0d-5b53-4bcd-af80-31f31b94b2e8
Quando o Estado não chega: a eficácia de programas educacionais em assentamentos, comunidades indígenas e quilombolas;tf-quando-o-estado-nao-chega-a-eficacia-de-programas-educacionais-em-assentamentos-comunidades-indigenas-e-quilombolas;01/01/2022 00:00;Relação:Editora,Instituição:#29fcdd56-b0e6-4589-b1bc-2b3f9d6eeae4;https://www.scielo.br/j/edur/a/cvXc4kvc4tTTGZFNWTcMjRt/?format=pdf&lang=pt;19/10/2022 21:00;9293d806-8419-4127-b442-6437549105e5;25 páginas;48dad8fc-8d46-45a8-8c8c-5dc20fd75d4a;d86ea641-fa95-4d83-be26-ce1b70bcf476;<p>O artigo tem por objetivo avaliar os benef&iacute.cios efetivos da pol&iacute.tica de descentraliza&ccedil.&atilde.o de recursos federais da educa&ccedil.&atilde.o para unidades de ensino situadas em comunidades ind&iacute.genas, quilombolas e assentamentos, a partir da an&aacute.lise de dados do Censo da Educa&ccedil.&atilde.o B&aacute.sica, do Programa Dinheiro Direto na Escola e da Federa&ccedil.&atilde.o da Ind&uacute.stria do Rio de Janeiro. Os resultados mostram a complexidade da execu&ccedil.&atilde.o de pol&iacute.ticas descentralizadas para essas comunidades e a import&acirc.ncia de se incluir, nas reflex&otilde.es e avalia&ccedil.&otilde.es, o papel do Estado racial.</p>;Tipo de relacionamento:Composiçao(in),Item do acervo:#20cb85e2-6179-4c8b-9858-bd9dd233c0d4;068f159c-3265-4192-b288-bcdbfcdce78d|17a7a4b9-a285-4199-b013-5518fbdd6d3a|0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9|0c1151a3-124a-44fa-9c01-07081fc259db;faf99f35-3654-4278-8f62-773faea7f61a;38a8d017-0f7e-4e07-ab60-9deec91421e7|2093eae8-4fae-4b12-91f4-275477c51aaf|d38fe1b0-72ce-4815-9c78-4a11085ebb46|b5cf4b72-61ab-4901-b5c9-68e998f181de|c8430ed3-8b92-4f17-8f53-a0d4f8c52328|76fc3283-5170-4401-963a-b6d27696d203|3f7742b0-6d87-485d-8aaf-0e83e12ea350;1bd11ff0-e423-411b-89c6-6fc188e8139b;068f159c-3265-4192-b288-bcdbfcdce78d|17a7a4b9-a285-4199-b013-5518fbdd6d3a|0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9|0c1151a3-124a-44fa-9c01-07081fc259db|38a8d017-0f7e-4e07-ab60-9deec91421e7|2093eae8-4fae-4b12-91f4-275477c51aaf|d38fe1b0-72ce-4815-9c78-4a11085ebb46|b5cf4b72-61ab-4901-b5c9-68e998f181de|c8430ed3-8b92-4f17-8f53-a0d4f8c52328|76fc3283-5170-4401-963a-b6d27696d203|3f7742b0-6d87-485d-8aaf-0e83e12ea350;;;cedoc; ;7d8b9dac-125c-40bd-9210-d04a299407c0
Muda o governo, mudam as políticas? O caso da política nacional de educação especial;tf-muda-o-governo-mudam-as-politicas-o-caso-da-politica-nacional-de-educacao-especial;01/01/2022 00:00;Relação:Editora,Instituição:#29fcdd56-b0e6-4589-b1bc-2b3f9d6eeae4;https://www.scielo.br/j/rbedu/a/5nfd85TJZydqDPJVQDMM5Tk/?format=pdf&lang=pt;19/10/2022 21:00;9293d806-8419-4127-b442-6437549105e5;21 páginas;48dad8fc-8d46-45a8-8c8c-5dc20fd75d4a;d86ea641-fa95-4d83-be26-ce1b70bcf476;<p>Este artigo tem por objetivo analisar a tentativa de altera&ccedil.&otilde.es na pol&iacute.tica nacional de educa&ccedil.&atilde.o especial, ap&oacute.s as mudan&ccedil.as de governo ocorridas entre 2016 e 2019, no Brasil. Os resultados mostram que a proposta de altera&ccedil.&atilde.o promove a descontinuidade da inclus&atilde.o escolar. recoloca a educa&ccedil.&atilde.o especial fora do sistema de ensino regular. estimula a forma&ccedil.&atilde.o de profissionais para institui&ccedil.&otilde.es especializadas e fundamenta a avalia&ccedil.&atilde.o de aprendizagem em metas e objetivos padronizados por defici&ecirc.ncia.</p>;Tipo de relacionamento:Composiçao(in),Item do acervo:#20cb85e2-6179-4c8b-9858-bd9dd233c0d4;068f159c-3265-4192-b288-bcdbfcdce78d|17a7a4b9-a285-4199-b013-5518fbdd6d3a|0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9;faf99f35-3654-4278-8f62-773faea7f61a;38a8d017-0f7e-4e07-ab60-9deec91421e7|2093eae8-4fae-4b12-91f4-275477c51aaf|48b55f67-8fb1-4110-85d7-886e606870b5|f616d86c-e4f4-4fc4-bc20-71961e305366|104e282c-ca97-4b5d-955c-c349c019c66b|7f73b330-81f3-4d2a-90e5-4ace2e079512|af2b68f1-8e1f-4f56-934b-cd365c1105fc;1bd11ff0-e423-411b-89c6-6fc188e8139b;068f159c-3265-4192-b288-bcdbfcdce78d|17a7a4b9-a285-4199-b013-5518fbdd6d3a|0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9|38a8d017-0f7e-4e07-ab60-9deec91421e7|2093eae8-4fae-4b12-91f4-275477c51aaf|48b55f67-8fb1-4110-85d7-886e606870b5|f616d86c-e4f4-4fc4-bc20-71961e305366|104e282c-ca97-4b5d-955c-c349c019c66b|7f73b330-81f3-4d2a-90e5-4ace2e079512|af2b68f1-8e1f-4f56-934b-cd365c1105fc;;;cedoc; ;e9a8f33f-b76a-4b0a-9ab2-20c71afbabfb
Remuneração docente em contexto de austeridade fiscal: uma análise das redes municipais de ensino dos estados de Mato Grosso do Sul e do Paraná;tf-remuneracao-docente-em-contexto-de-austeridade-fiscal-uma-analise-das-redes-municipais-de-ensino-dos-estados-de-mato-grosso-do-sul-e-do-parana;01/01/2022 00:00;Relação:Editora,Instituição:#29fcdd56-b0e6-4589-b1bc-2b3f9d6eeae4;https://www.scielo.br/j/rbedu/a/yvRkPWvY4ScnvT94hLWXmtB/?format=pdf&lang=pt;19/10/2022 21:00;9293d806-8419-4127-b442-6437549105e5;20 páginas;48dad8fc-8d46-45a8-8c8c-5dc20fd75d4a;d86ea641-fa95-4d83-be26-ce1b70bcf476;<p>O artigo tem por objetivo verificar a remunera&ccedil.&atilde.o docente em redes municipais de ensino de Mato Grosso do Sul e do Paran&aacute., mediante os registros da Rela&ccedil.&atilde.o Anual de Informa&ccedil.&otilde.es Sociais, nos anos de 2008 a 2018. Os resultados mostram que a aprova&ccedil.&atilde.o da emenda constitucional n&deg. 95/2016 interrompeu um ciclo de pol&iacute.ticas de valoriza&ccedil.&atilde.o docente que estava em curso e que o contexto de austeridade fiscal j&aacute. acarreta perdas significativas na remunera&ccedil.&atilde.o docente, pondo em risco a manuten&ccedil.&atilde.o e a amplia&ccedil.&atilde.o do direito &agrave. educa&ccedil.&atilde.o.</p>;Tipo de relacionamento:Composiçao(in),Item do acervo:#20cb85e2-6179-4c8b-9858-bd9dd233c0d4;6c633342-21e7-4783-b253-1ad0142366ad|068f159c-3265-4192-b288-bcdbfcdce78d|5f582d23-7153-4faf-a199-9a0c30bde618;faf99f35-3654-4278-8f62-773faea7f61a;38a8d017-0f7e-4e07-ab60-9deec91421e7|079c0c47-75ba-4b14-8ec7-d121a3cf4ce1|0151beb6-706f-45da-b9a7-f49c3fa3cca0|b5cf4b72-61ab-4901-b5c9-68e998f181de|cac7204a-9e51-4484-a044-1a4548f91b71|33283585-8f91-428d-a01e-a9eae925afce;1bd11ff0-e423-411b-89c6-6fc188e8139b;6c633342-21e7-4783-b253-1ad0142366ad|068f159c-3265-4192-b288-bcdbfcdce78d|5f582d23-7153-4faf-a199-9a0c30bde618|38a8d017-0f7e-4e07-ab60-9deec91421e7|079c0c47-75ba-4b14-8ec7-d121a3cf4ce1|0151beb6-706f-45da-b9a7-f49c3fa3cca0|b5cf4b72-61ab-4901-b5c9-68e998f181de|cac7204a-9e51-4484-a044-1a4548f91b71|33283585-8f91-428d-a01e-a9eae925afce;33949959-0896-46a4-8aea-1d1a9b6f7345|09803cc3-7c78-4b6c-907c-8569d8b7ef70;;cedoc; ;2e7f6f20-d088-4a08-be74-991607f911b4
Institucionalização da Educação à Distância pública enquanto fenômeno essencialmente dialético;tf-institucionalizacao-da-educacao-a-distancia-publica-enquanto-fenomeno-essencialmente-dialetico;01/01/2022 00:00;Relação:Editora,Instituição:#f8e4abd1-5824-47ae-82e7-72796439cfba;https://www.scielo.br/j/edur/a/rZrHFb9Dz4SJqTNyc7QfxyK/?format=pdf&lang=pt;20/10/2022 21:00;9293d806-8419-4127-b442-6437549105e5;22 páginas;f00e4e29-9fc2-44cb-889f-9d4921bfd49e;d86ea641-fa95-4d83-be26-ce1b70bcf476;<p>Este artigo tem por objetivo examinar as rela&ccedil.&otilde.es de causa e efeito no processo de incorpora&ccedil.&atilde.o org&acirc.nica da Educa&ccedil.&atilde.o a Dist&acirc.ncia nas universidades p&uacute.blicas. Os resultados mostram que a institucionaliza&ccedil.&atilde.o da EaD &eacute. um fen&ocirc.meno essencialmente dial&eacute.tico, porque est&aacute. enredado em constantes embates movidos pelas contradi&ccedil.&otilde.es imanentes. Enquanto persistem as vis&otilde.es dicot&ocirc.micas, sobretudo por meio do modelo institu&iacute.do pelo Sistema Universidade Aberta do Brasil, tem-se importantes percal&ccedil.os na incorpora&ccedil.&atilde.o org&acirc.nica da modalidade.&nbsp.</p>;Tipo de relacionamento:Composiçao(in),Item do acervo:#8c6fbb1a-0914-4db7-991c-134896cb9797;068f159c-3265-4192-b288-bcdbfcdce78d|0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9|e8f735f5-1574-4ee8-aec1-56b59ff035cd;2d33481d-710a-449e-8a73-aa0e2b9efbac;38a8d017-0f7e-4e07-ab60-9deec91421e7|02a7196a-a171-4829-9f2f-59bbefe01e26|dff704ee-8946-4beb-b100-919d280259a5|9d13934d-0273-48e7-8448-32565eaca3e4|8502bde7-8df4-4c95-a836-7da5d54501f9|1add0b6f-d0e2-41c8-8538-424dca99bbd8;1bd11ff0-e423-411b-89c6-6fc188e8139b;068f159c-3265-4192-b288-bcdbfcdce78d|0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9|e8f735f5-1574-4ee8-aec1-56b59ff035cd|38a8d017-0f7e-4e07-ab60-9deec91421e7|02a7196a-a171-4829-9f2f-59bbefe01e26|dff704ee-8946-4beb-b100-919d280259a5|9d13934d-0273-48e7-8448-32565eaca3e4|8502bde7-8df4-4c95-a836-7da5d54501f9|1add0b6f-d0e2-41c8-8538-424dca99bbd8;;;cedoc; ;8c5f7593-f369-4205-a249-f0e35d7cdd96
Uma proposta curricular para a formação de professores de línguas no contexto da Educação do Campo: reflexões e práticas de Educação Linguística;tf-uma-proposta-curricular-para-a-formacao-de-professores-de-linguas-no-contexto-da-educacao-do-campo-reflexoes-e-praticas-de-educacao-linguistica;01/01/2022 00:00;Relação:Editora,Instituição:#29fcdd56-b0e6-4589-b1bc-2b3f9d6eeae4;https://www.scielo.br/j/rbedu/a/fMchCPBGjRGSTWtt8TBZcFb/?format=pdf&lang=pt;20/10/2022 21:00;9293d806-8419-4127-b442-6437549105e5;24 páginas;48dad8fc-8d46-45a8-8c8c-5dc20fd75d4a;d86ea641-fa95-4d83-be26-ce1b70bcf476;<p>Este artigo busca refletir sobre pr&aacute.ticas educativas significativas nas licenciaturas em Educa&ccedil.&atilde.o do Campo em universidades p&uacute.blicas brasileiras. analisar um conjunto de quest&otilde.es pedag&oacute.gicas, metodol&oacute.gicas, epistemol&oacute.gicas e log&iacute.sticas de toda uma comunidade vinculada a tal pol&iacute.tica p&uacute.blica, e refletir sobre concep&ccedil.&otilde.es de l&iacute.ngua e linguagem que subjazem tais pr&aacute.ticas. Os resultados apontam que os modos como esses cursos se desenvolvem contrap&otilde.em a um modelo mais comum de forma&ccedil.&atilde.o de professores e suscitam pautas de interesse mais amplo.</p>;Tipo de relacionamento:Composiçao(in),Item do acervo:#20cb85e2-6179-4c8b-9858-bd9dd233c0d4;3a57dcae-e1e4-4fe3-a3d0-d93fa9439ba3|068f159c-3265-4192-b288-bcdbfcdce78d|0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9;325127b6-0cb8-42f4-830a-3f233aa5c897;0ef36318-dca1-4893-9f32-0715ebb33bd6|a24c0423-e24b-40e6-9b05-fee7bd1e5838|9c328af1-42bf-4e70-9ce4-1ad2e24fd4d9|2c980a9c-8ed8-491a-b527-f327a43dec7f|38a8d017-0f7e-4e07-ab60-9deec91421e7;1bd11ff0-e423-411b-89c6-6fc188e8139b;3a57dcae-e1e4-4fe3-a3d0-d93fa9439ba3|068f159c-3265-4192-b288-bcdbfcdce78d|0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9|0ef36318-dca1-4893-9f32-0715ebb33bd6|a24c0423-e24b-40e6-9b05-fee7bd1e5838|9c328af1-42bf-4e70-9ce4-1ad2e24fd4d9|2c980a9c-8ed8-491a-b527-f327a43dec7f|38a8d017-0f7e-4e07-ab60-9deec91421e7;;;cedoc; ;77655d37-33b0-4a85-aa5a-95fdf108bafa
O ideário democrático e popular e a luta pela democratização da educação: controvérsias teóricas, estratégicas e táticas;tf-o-ideario-democratico-e-popular-e-a-luta-pela-democratizacao-da-educacao-controversias-teoricas-estrategicas-e-taticas;01/01/2022 00:00;Relação:Editora,Instituição:#f8e4abd1-5824-47ae-82e7-72796439cfba;https://www.scielo.br/j/edur/a/tV7nhwk6n65y6KGYVzkGQSd/?format=pdf&lang=pt;20/10/2022 21:00;9293d806-8419-4127-b442-6437549105e5;18 páginas;f00e4e29-9fc2-44cb-889f-9d4921bfd49e;d86ea641-fa95-4d83-be26-ce1b70bcf476;<p>O artigo busca evidenciar como as orienta&ccedil.&otilde.es da estrat&eacute.gia democr&aacute.tica e popular foram assimiladas pelos movimentos que lutaram pela democratiza&ccedil.&atilde.o da educa&ccedil.&atilde.o e em defesa da escola p&uacute.blica, apresentando as bandeiras levantadas, t&aacute.ticas utilizadas e as consequ&ecirc.ncias para a organiza&ccedil.&atilde.o pol&iacute.tica. Os resultados mostram que h&aacute. certa converg&ecirc.ncia entre as produ&ccedil.&otilde.es da pesquisa educacional, as reivindica&ccedil.&otilde.es expl&iacute.citas no Plano Nacional de Educa&ccedil.&atilde.o (1997), a organiza&ccedil.&atilde.o do FNDEP, as resolu&ccedil.&otilde.es do PT e o ide&aacute.rio democr&aacute.tico e popular.&nbsp.</p>;Tipo de relacionamento:Composiçao(in),Item do acervo:#8c6fbb1a-0914-4db7-991c-134896cb9797;068f159c-3265-4192-b288-bcdbfcdce78d|8847107e-6a27-4eba-9f62-11b936f53fc2;faf99f35-3654-4278-8f62-773faea7f61a;38a8d017-0f7e-4e07-ab60-9deec91421e7|2ded7e96-2c38-49f5-873f-794871eda499|958c406e-4235-4737-9ae3-54b1870db508|257e54ae-cba3-40b2-80c8-cc7a80327661|3736ab7a-2e97-4eb0-a0ee-3ddba5ab80b9|1add0b6f-d0e2-41c8-8538-424dca99bbd8|30d709a6-f6df-4521-ae49-4f9eaeffcff8;1bd11ff0-e423-411b-89c6-6fc188e8139b;068f159c-3265-4192-b288-bcdbfcdce78d|8847107e-6a27-4eba-9f62-11b936f53fc2|38a8d017-0f7e-4e07-ab60-9deec91421e7|2ded7e96-2c38-49f5-873f-794871eda499|958c406e-4235-4737-9ae3-54b1870db508|257e54ae-cba3-40b2-80c8-cc7a80327661|3736ab7a-2e97-4eb0-a0ee-3ddba5ab80b9|1add0b6f-d0e2-41c8-8538-424dca99bbd8|30d709a6-f6df-4521-ae49-4f9eaeffcff8;;;cedoc; ;40a448f6-337d-4799-a691-69af59e19cc6
